id,count,hundredBlock,latitude,longitude,neighbourhood
2254,7,4XX CARRALL ST,49.2809413,-123.104356,Central Business District
2255,1,4XX COLUMBIA ST,49.280675,-123.1021337,Central Business District
2256,3,4XX DAVIE ST,49.2756055,-123.1238094,Central Business District
2257,1,4XX DUNLEVY AVE,49.2806307,-123.0950555,Strathcona
2258,3,4XX DUNSMUIR ST,49.2822052,-123.1142317,Central Business District
2259,5,4XX E 10TH AVE,49.2613782,-123.0941753,Mount Pleasant
2260,1,4XX E 13TH AVE,49.2591734,-123.0940482,Mount Pleasant
2261,2,4XX E 15TH AVE,49.2571959,-123.0949988,Mount Pleasant
2262,2,4XX E 16TH AVE,49.2562479,-123.0950767,Mount Pleasant
2263,4,4XX E 17TH AVE,49.2554824,-123.095242,Riley Park
2264,1,4XX E 19TH AVE,49.2535755,-123.0951992,Riley Park
2265,1,4XX E 20TH AVE,49.2526999,-123.0949245,Riley Park
2266,7,4XX E 24TH AVE,49.2491163,-123.095516,Riley Park
2267,1,4XX E 28TH AVE,49.245425,-123.0956336,Riley Park
2268,1,4XX E 30TH AVE,49.243317,-123.0955717,Riley Park
2269,1,4XX E 34TH AVE,49.2393638,-123.0952676,Riley Park
2270,2,4XX E 35TH AVE,49.2386041,-123.0952692,Riley Park
2271,1,4XX E 36TH AVE,49.2377595,-123.0953255,Riley Park
2272,3,4XX E 37TH AVE,49.2368541,-123.0953491,Riley Park
2273,2,4XX E 43RD AVE,49.2308504,-123.0956848,Sunset
2274,2,4XX E 44TH AVE,49.2300205,-123.0956921,Sunset
2275,2,4XX E 45TH AVE,49.2290773,-123.0956453,Sunset
2276,1,4XX E 46TH AVE,49.228147,-123.0956507,Sunset
2277,1,4XX E 54TH AVE,49.2207141,-123.0957965,Sunset
2278,2,4XX E 56TH AVE,49.2190123,-123.0963295,Sunset
2279,2,4XX E 64TH AVE,49.2122174,-123.0962606,Sunset
2280,1,4XX E 6TH AVE,49.2650466,-123.0940387,Mount Pleasant
2281,2,4XX E 8TH AVE,49.2631938,-123.0941018,Mount Pleasant
2282,4,4XX E BROADWAY AVE,49.2623686,-123.0946917,Mount Pleasant
2283,4,4XX E HASTINGS ST,49.2809759,-123.0942829,Strathcona
2284,19,4XX GRANVILLE ST,49.2848859,-123.1143408,Central Business District
2285,3,4XX GREAT NORTHERN WAY,49.2665553,-123.0937933,Strathcona
2286,1,4XX HAMILTON ST,49.2811341,-123.1124487,Central Business District
2287,1,4XX HAWKS AVE,49.2801378,-123.0871788,Strathcona
2288,4,4XX HELMCKEN ST,49.2764756,-123.1219348,Central Business District
2289,1,4XX HORNBY ST,49.2863409,-123.1159609,Central Business District
2290,2,4XX HOWE ST,49.2856103,-123.1153855,Central Business District
2291,3,4XX INDUSTRIAL AVE,49.2690719,-123.0945805,Strathcona
2292,2,4XX INTERURBAN WAY,49.209537,-123.1156043,Marpole
2293,1,4XX JACKSON AVE,49.2807281,-123.0934275,Strathcona
2294,2,4XX KEEFER ST,49.2793973,-123.0943126,Strathcona
2295,2,4XX KINGSWAY AVE,49.2586724,-123.0948384,Mount Pleasant
2296,5,4XX MAIN ST,49.2805473,-123.0993533,Central Business District
2297,6,4XX MOBERLY RD,49.26861,-123.1179328,Fairview
2298,1,4XX N SLOCAN ST,49.2892406,-123.0490435,Hastings-Sunrise
2299,1,4XX N WINDERMERE ST,49.2797514,-123.0359211,Hastings-Sunrise
2300,1,4XX PACIFIC ST,49.2730265,-123.1272136,Central Business District
2301,3,4XX PIPELINE RD,49.3040662,-123.136059,Stanley Park
2302,6,4XX POWELL ST,49.2826772,-123.0939455,Strathcona
2303,1,4XX PRIOR ST,49.2765946,-123.0947524,Strathcona
2304,2,4XX RICHARDS ST,49.2833564,-123.1129397,Central Business District
2305,5,4XX ROBSON ST,49.279654,-123.117462,Central Business District
2306,1,4XX SEMLIN DR,49.2806104,-123.0634081,Grandview-Woodland
2307,11,4XX SEYMOUR ST,49.2840706,-123.1134338,Central Business District
2308,1,4XX SKEENA ST,49.2805645,-123.0282996,Hastings-Sunrise
2309,1,4XX SMITHE ST,49.2751087,-123.1138946,Central Business District
2310,2,4XX STANLEY PARK DR,49.2966115,-123.1342936,Stanley Park
2311,13,4XX SW MARINE DR,49.2101629,-123.1155693,Marpole
2312,2,4XX TERMINAL AVE,49.2717701,-123.0943578,Strathcona
2313,1,4XX UNION ST,49.2774107,-123.0943044,Strathcona
2314,3,4XX VERNON DR,49.2808662,-123.0791511,Strathcona
2315,10,4XX W 12TH AVE,49.2600784,-123.1141933,Mount Pleasant
2316,1,4XX W 13TH AVE,49.2592441,-123.114171,Mount Pleasant
2317,1,4XX W 14TH AVE,49.2585343,-123.1140755,Mount Pleasant
2318,2,4XX W 15TH AVE,49.2576698,-123.1142182,Mount Pleasant
2319,3,4XX W 16TH AVE,49.2568824,-123.1143916,Riley Park
2320,4,4XX W 17TH AVE,49.2556151,-123.1135229,Riley Park
2321,1,4XX W 18TH AVE,49.254604,-123.1136832,Riley Park
2322,2,4XX W 19TH AVE,49.2537379,-123.11369,Riley Park
2323,1,4XX W 20TH AVE,49.2526702,-123.1137665,Riley Park
2324,2,4XX W 21ST AVE,49.2518252,-123.1137941,Riley Park
2325,1,4XX W 22ND AVE,49.2509312,-123.1138203,Riley Park
2326,1,4XX W 27TH AVE,49.2467546,-123.1135838,Riley Park
2327,1,4XX W 29TH AVE,49.2451449,-123.113849,Riley Park
2328,4,4XX W 2ND AVE,49.2668691,-123.113823,Mount Pleasant
2329,1,4XX W 40TH AVE,49.234203,-123.114486,Riley Park
2330,1,4XX W 46TH AVE,49.2285835,-123.1150225,Oakridge
2331,1,4XX W 64TH AVE,49.2120583,-123.1158265,Marpole
2332,1,4XX W 6TH AVE,49.2652698,-123.1135622,Mount Pleasant
2333,3,4XX W 7TH AVE,49.2647283,-123.1136602,Mount Pleasant
2334,18,4XX W 8TH AVE,49.2638104,-123.1137727,Mount Pleasant
2335,7,4XX W BROADWAY AVE,49.2629004,-123.1135512,Mount Pleasant
2336,5,4XX W CORDOVA ST,49.2841826,-123.1107044,Central Business District
2337,17,4XX W GEORGIA ST,49.2810603,-123.1159817,Central Business District
2338,5,4XX W HASTINGS ST,49.2838135,-123.1118458,Central Business District
2339,16,4XX W PENDER ST,49.2831371,-123.1129003,Central Business District
2340,1,50XX CHATHAM ST,49.2383342,-123.0410743,Renfrew-Collingwood
2341,1,50XX CLARENDON ST,49.2384613,-123.0551954,Renfrew-Collingwood
2342,1,50XX HOY ST,49.2387902,-123.0247618,Renfrew-Collingwood
2343,12,50XX JOYCE ST,49.2387247,-123.0310642,Renfrew-Collingwood
2344,1,50XX PRINCE ALBERT ST,49.2388602,-123.0877296,Kensington-Cedar Cottage
2345,1,50XX PRINCE EDWARD ST,49.2392496,-123.096718,Riley Park
2346,2,50XX QUEBEC ST,49.2393674,-123.1025186,Riley Park
2347,2,50XX SHERBROOKE ST,49.238764,-123.081067,Kensington-Cedar Cottage
2348,4,50XX WILLOW ST,49.2398712,-123.1232563,South Cambie
2349,1,51XX ARBUTUS ST,49.2392457,-123.1554389,Arbutus Ridge
2350,1,51XX CULLODEN ST,49.2389461,-123.0788347,Kensington-Cedar Cottage
2351,2,51XX DUMFRIES ST,49.2381169,-123.0739078,Kensington-Cedar Cottage
2352,1,51XX FAIRMONT ST,49.2379687,-123.0450756,Renfrew-Collingwood
2353,1,51XX GLADSTONE ST,49.2376899,-123.0617826,Kensington-Cedar Cottage
2354,1,51XX VICTORIA DR,49.2378063,-123.0651561,Kensington-Cedar Cottage
2355,1,51XX WALES ST,49.238058,-123.0514622,Renfrew-Collingwood
2356,1,51XX WINDSOR ST,49.237973,-123.0844086,Kensington-Cedar Cottage
2357,1,52XX BALACLAVA ST,49.2388195,-123.1755661,Dunbar-Southlands
2358,1,52XX GRANVILLE ST,49.2385027,-123.1391507,Shaughnessy
2359,3,52XX JOYCE ST,49.2371064,-123.032742,Renfrew-Collingwood
2360,1,52XX MELBOURNE ST,49.236296,-123.0284603,Renfrew-Collingwood
2361,1,52XX NANAIMO ST,49.2372322,-123.0587624,Kensington-Cedar Cottage
2362,1,52XX PRINCE ALBERT ST,49.2374238,-123.0877408,Kensington-Cedar Cottage
2363,1,52XX ROSS ST,49.2373431,-123.082183,Kensington-Cedar Cottage
2364,1,52XX RUPERT ST,49.2367208,-123.0411299,Renfrew-Collingwood
2365,2,52XX SHERBROOKE ST,49.2373944,-123.081096,Kensington-Cedar Cottage
2366,1,52XX WALES ST,49.2356015,-123.0513729,Renfrew-Collingwood
2367,1,52XX WINDSOR ST,49.2373857,-123.0844331,Kensington-Cedar Cottage
2368,1,53XX CHESTER ST,49.2366753,-123.0889664,Kensington-Cedar Cottage
2369,10,53XX EAST BLVD,49.237403,-123.1529627,Shaughnessy
2370,1,53XX FRASER ST,49.2365046,-123.0900565,Kensington-Cedar Cottage
2371,1,53XX PRINCE ALBERT ST,49.2362521,-123.0880767,Kensington-Cedar Cottage
2372,1,53XX VINE ST,49.2375874,-123.1594024,Arbutus Ridge
2373,1,54XX COLLEGE ST,49.2353414,-123.0442123,Renfrew-Collingwood
2374,2,54XX DUMFRIES ST,49.2352023,-123.0738906,Kensington-Cedar Cottage
2375,2,54XX DUNDEE ST,49.2358713,-123.0475945,Renfrew-Collingwood
2376,1,54XX KILLARNEY ST,49.2352275,-123.0455434,Renfrew-Collingwood
2377,1,54XX KNIGHT ST,49.2352056,-123.0766088,Kensington-Cedar Cottage
2378,1,54XX LABURNUM ST,49.2367526,-123.1501269,Shaughnessy
2379,1,54XX ORMIDALE ST,49.2345932,-123.0248373,Renfrew-Collingwood
2380,2,54XX VINE ST,49.2369941,-123.1595205,Arbutus Ridge
2381,1,55XX BOUNDARY RD,49.2322659,-123.0234086,Renfrew-Collingwood
2382,1,55XX BRUCE ST,49.234138,-123.0697814,Kensington-Cedar Cottage
2383,1,55XX CAMBIE ST,49.2349085,-123.1158107,South Cambie
2384,1,55XX CARNARVON ST,49.2363169,-123.1728335,Dunbar-Southlands
2385,1,55XX CHESTER ST,49.2342561,-123.0888933,Kensington-Cedar Cottage
2386,1,55XX COLUMBIA ST,49.2351919,-123.110315,Riley Park
2387,1,55XX CULLODEN ST,49.2341968,-123.0780503,Kensington-Cedar Cottage
2388,1,55XX DUNBAR ST,49.2361431,-123.1851155,Dunbar-Southlands
2389,2,55XX EARLES ST,49.2343701,-123.0484848,Renfrew-Collingwood
2390,1,55XX MAIN ST,49.2349943,-123.1012811,Riley Park
2391,1,55XX OAK ST,49.2352713,-123.1280147,Shaughnessy
2392,1,55XX ORMIDALE ST,49.233803,-123.0245553,Renfrew-Collingwood
2393,1,55XX OSLER ST,49.2355823,-123.1299658,Shaughnessy
2394,1,56XX BAILLIE ST,49.2339853,-123.122103,South Cambie
2395,3,56XX BOUNDARY RD,49.2322659,-123.0234086,Renfrew-Collingwood
2396,1,56XX COLUMBIA ST,49.2343392,-123.1103898,Riley Park
2397,1,56XX DUNBAR ST,49.2350633,-123.1851434,Dunbar-Southlands
2398,1,56XX EAST BLVD,49.2350163,-123.1550023,Shaughnessy
2399,1,56XX KNIGHT ST,49.2335212,-123.0766469,Kensington-Cedar Cottage
2400,1,56XX MAIN ST,49.2341277,-123.1012652,Riley Park
2401,1,56XX OAK ST,49.2346923,-123.1276658,South Cambie
2402,1,56XX ORMIDALE ST,49.233085,-123.0245468,Renfrew-Collingwood
2403,1,56XX SELKIRK ST,49.2340547,-123.1330439,Shaughnessy
2404,3,56XX STANLEY PARK DR,49.3105371,-123.1492271,Stanley Park
2405,1,56XX WEST BLVD,49.2322048,-123.1556908,Arbutus Ridge
2406,1,57XX ADERA ST,49.2339887,-123.1429707,Kerrisdale
2407,1,57XX ATHLONE ST,49.2336832,-123.1359991,Oakridge
2408,2,57XX BALSAM ST,49.2341851,-123.1613666,Kerrisdale
2409,1,57XX CHESTER ST,49.2323794,-123.088829,Sunset
2410,3,57XX FRASER ST,49.232273,-123.0903934,Sunset
2411,1,57XX KILLARNEY ST,49.2320864,-123.0456699,Killarney
2412,1,57XX LANARK ST,49.2321819,-123.0753692,Victoria-Fraserview
2413,1,57XX LANCASTER ST,49.2318167,-123.0413313,Killarney
2414,2,57XX LARCH ST,49.2337905,-123.1624254,Kerrisdale
2415,1,57XX STIRLING ST,49.2324674,-123.060429,Victoria-Fraserview
2416,2,57XX VINE ST,49.2340965,-123.1596608,Kerrisdale
2417,1,57XX WALES ST,49.2319188,-123.0512418,Victoria-Fraserview
2418,1,58XX BALSAM ST,49.2333391,-123.1610053,Kerrisdale
2419,1,58XX BERKELEY ST,49.2306952,-123.0575301,Victoria-Fraserview
2420,1,58XX BOUNDARY RD,49.2319175,-123.0234362,Killarney
2421,1,58XX DUMFRIES ST,49.2312107,-123.0739866,Victoria-Fraserview
2422,2,58XX FRASER ST,49.23146,-123.0903392,Sunset
2423,1,58XX HUDSON ST,49.2327967,-123.134469,Oakridge
2424,1,58XX LINCOLN ST,49.2311697,-123.0262092,Killarney
2425,1,58XX ONTARIO ST,49.231906,-123.1053911,Oakridge
2426,1,58XX TISDALL ST,49.2322333,-123.1223233,Oakridge
2427,1,58XX YEW ST,49.2331116,-123.1583235,Kerrisdale
2428,1,59XX CHESTER ST,49.2305254,-123.0889698,Sunset
2429,1,59XX COLLINGWOOD ST,49.2324816,-123.1817871,Dunbar-Southlands
2430,1,59XX CULLODEN ST,49.2303538,-123.078173,Sunset
2431,2,59XX GRANVILLE ST,49.2319325,-123.1391966,Kerrisdale
2432,1,59XX LARCH ST,49.2323275,-123.1624866,Kerrisdale
2433,1,59XX MAIN ST,49.2307438,-123.1011987,Sunset
2434,1,59XX PRINCE ALBERT ST,49.2302099,-123.087034,Sunset
2435,1,59XX VICTORIA DR,49.2298944,-123.0651889,Victoria-Fraserview
2436,2,5X ALEXANDER ST,49.2834629,-123.1037969,Central Business District
2437,5,5X ATHLETES WAY,49.2717271,-123.1053662,Mount Pleasant
2438,4,5X DUNLEVY AVE,49.2847432,-123.0954301,Strathcona
2439,1,5X E 10TH AVE,49.2622134,-123.1046007,Mount Pleasant
2440,2,5X E 12TH AVE,49.2604621,-123.1048958,Mount Pleasant
2441,1,5X E 20TH AVE,49.2528434,-123.0910383,Riley Park
2442,1,5X E 26TH AVE,49.2482183,-123.1047165,Riley Park
2443,2,5X E 2ND AVE,49.2694046,-123.1044507,Mount Pleasant
2444,1,5X E 37TH AVE,49.2372846,-123.1040006,Riley Park
2445,2,5X E 4TH AVE,49.2675707,-123.1041234,Mount Pleasant
2446,1,5X E BROADWAY AVE,49.2631757,-123.1046144,Mount Pleasant
2447,3,5X E CORDOVA ST,49.2824949,-123.1038314,Central Business District
2448,9,5X E HASTINGS ST,49.2815886,-123.1041167,Central Business District
2449,1,5X E KING EDWARD AVE,49.2487736,-123.0891898,Riley Park
2450,4,5X E PENDER ST,49.280645,-123.104137,Central Business District
2451,6,5X KEEFER PL,49.2792432,-123.1044569,Central Business District
2452,4,5X KEEFER ST,49.2794588,-123.090427,Central Business District
2453,1,5X KINGSWAY AVE,49.2640697,-123.100414,Mount Pleasant
2454,2,5X POWELL ST,49.2832731,-123.1035841,Central Business District
2455,1,5X RENFREW ST,49.2846016,-123.0440798,Hastings-Sunrise
2456,1,5X SMITHE ST,49.2740525,-123.1146505,Central Business District
2457,2,5X STANLEY PARK CSWY,49.29739,-123.1359344,Stanley Park
2458,1,"""5X STANLEY PARK CSWY """"STANLEY PARK""""""",49.3042584,-123.1442522,Stanley Park
2459,1,5X W 12TH AVE,49.260529,-123.1052694,Mount Pleasant
2460,2,5X W 1ST AVE,49.270371,-123.1046895,Mount Pleasant
2461,1,5X W 23RD AVE,49.2501498,-123.1052112,Riley Park
2462,1,5X W 2ND AVE,49.2692972,-123.1047661,Mount Pleasant
2463,1,5X W 6TH AVE,49.2656717,-123.1050525,Mount Pleasant
2464,1,5X W 8TH AVE,49.2637886,-123.1051003,Mount Pleasant
2465,1,5X W BROADWAY AVE,49.2632166,-123.1071509,Mount Pleasant
2466,3,5X W CORDOVA ST,49.2827525,-123.1048642,Central Business District
2467,9,5X W HASTINGS ST,49.2816404,-123.1048056,Central Business District
2468,7,5X W PENDER ST,49.2807641,-123.1046728,Central Business District
2469,10,5X WATER ST,49.2847096,-123.1103696,Central Business District
2470,12,5XX ABBOTT ST,49.2803363,-123.1073601,Central Business District
2471,3,5XX ALEXANDER ST,49.2837609,-123.0918539,Strathcona
2472,1,5XX BEACH CRES,49.2727152,-123.1302235,Central Business District
2473,24,5XX BEATTY ST,49.2803238,-123.1092944,Central Business District
2474,2,5XX BROUGHTON ST,49.2896976,-123.1268135,Central Business District
2475,33,5XX BURRARD ST,49.2857446,-123.1182499,Central Business District
2476,2,5XX CAMPBELL AVE,49.2790704,-123.0846589,Strathcona
2477,7,5XX CARDERO ST,49.2914612,-123.1288984,Central Business District
2478,7,5XX CARRALL ST,49.2802115,-123.1040256,Central Business District
2479,1,5XX COMMODORE RD,49.2674329,-123.1163146,Fairview
2480,3,5XX DENMAN ST,49.2933274,-123.1322076,Central Business District
2481,1,5XX DRAKE ST,49.2752596,-123.1269907,Central Business District
2482,7,5XX DUNSMUIR ST,49.2826699,-123.115172,Central Business District
2483,3,5XX E 10TH AVE,49.2613578,-123.091796,Mount Pleasant
2484,2,5XX E 11TH AVE,49.2603752,-123.0918578,Mount Pleasant
2485,4,5XX E 12TH AVE,49.2595548,-123.0918404,Mount Pleasant
2486,1,5XX E 13TH AVE,49.2586215,-123.0909266,Mount Pleasant
2487,2,5XX E 15TH AVE,49.2571315,-123.0927126,Mount Pleasant
2488,1,5XX E 16TH AVE,49.2562854,-123.0926874,Riley Park
2489,1,5XX E 18TH AVE,49.2544689,-123.0926324,Riley Park
2490,1,5XX E 19TH AVE,49.2534935,-123.093039,Riley Park
2491,7,5XX E 1ST AVE,49.267909,-123.0931592,Strathcona
2492,1,5XX E 26TH AVE,49.2474811,-123.0930607,Riley Park
2493,1,5XX E 28TH AVE,49.2453223,-123.0929829,Riley Park
2494,1,5XX E 29TH AVE,49.244376,-123.093246,Riley Park
2495,1,5XX E 31ST AVE,49.2429331,-123.0677622,Riley Park
2496,4,5XX E 41ST AVE,49.232698,-123.0936271,Sunset
2497,1,5XX E 43RD AVE,49.2308677,-123.0931729,Sunset
2498,3,5XX E 47TH AVE,49.2272364,-123.093299,Sunset
2499,1,5XX E 50TH AVE,49.2243327,-123.0932772,Sunset
2500,1,5XX E 53RD AVE,49.2215941,-123.0933937,Sunset
2501,1,5XX E 54TH AVE,49.220676,-123.0934035,Sunset
2502,3,5XX E 5TH AVE,49.265919,-123.0919454,Mount Pleasant
2503,4,5XX E 6TH AVE,49.2649453,-123.0916846,Mount Pleasant
2504,7,5XX E 8TH AVE,49.26324,-123.0917942,Mount Pleasant
2505,2,5XX E BROADWAY AVE,49.2622898,-123.0918436,Mount Pleasant
2506,3,5XX E GEORGIA ST,49.2782595,-123.0923375,Strathcona
2507,4,5XX E HASTINGS ST,49.2809455,-123.0923252,Strathcona
2508,3,5XX E PENDER ST,49.2800518,-123.0927695,Strathcona
2509,2,5XX GORE AVE,49.2794731,-123.0971948,Strathcona
2510,17,5XX GRANVILLE ST,49.2839493,-123.1154274,Central Business District
2511,3,5XX GREAT NORTHERN WAY,49.2663821,-123.0887303,Strathcona
2512,1,5XX HAMILTON ST,49.2811341,-123.1124487,Central Business District
2513,5,5XX HOMER ST,49.2817594,-123.1134318,Central Business District
2514,25,5XX HORNBY ST,49.2853193,-123.1174632,Central Business District
2515,1,5XX HOWE ST,49.2846281,-123.1168676,Central Business District
2516,1,5XX INDUSTRIAL AVE,49.2686795,-123.0923298,Strathcona
2517,1,5XX JACKSON AVE,49.2797766,-123.0930738,Strathcona
2518,1,5XX JERVIS ST,49.2890039,-123.1248665,Central Business District
2519,1,5XX LILLOOET ST,49.2792858,-123.0385218,Hastings-Sunrise
2520,6,5XX MAIN ST,49.279636,-123.0994299,Central Business District
2521,1,5XX MCLEAN DR,49.2797727,-123.0739095,Grandview-Woodland
2522,15,5XX MOBERLY RD,49.26739,-123.1172298,Fairview
2523,3,5XX NELSON ST,49.278306,-123.1218399,Central Business District
2524,24,5XX PACIFIC ST,49.2739532,-123.1287006,Central Business District
2525,2,5XX PIPELINE RD,49.3040662,-123.136059,Stanley Park
2526,7,5XX POWELL ST,49.2827609,-123.092154,Strathcona
2527,7,5XX PRIOR ST,49.2763929,-123.092392,Strathcona
2528,1,5XX RAYMUR AVE,49.2797435,-123.0824004,Strathcona
2529,9,5XX RICHARDS ST,49.2826041,-123.1138101,Central Business District
2530,5,5XX ROBSON ST,49.2803236,-123.1189207,Central Business District
2531,31,5XX SEYMOUR ST,49.2833307,-123.1143666,Central Business District
2532,1,5XX SHANGHAI ALLY,49.2803896,-123.1050249,Central Business District
2533,10,5XX SMITHE ST,49.2792035,-123.1200701,Central Business District
2534,3,5XX STANLEY PARK DR,49.2969252,-123.1350501,Stanley Park
2535,5,5XX TAYLOR ST,49.2798551,-123.1056374,Central Business District
2536,3,5XX THURLOW ST,49.2875463,-123.1203758,Central Business District
2537,3,5XX UNION ST,49.2773939,-123.0924554,Strathcona
2538,1,5XX VICTORIA DR,49.279424,-123.0654137,Grandview-Woodland
2539,12,5XX W 10TH AVE,49.262035,-123.1162687,Fairview
2540,20,5XX W 12TH AVE,49.2601654,-123.1164295,Fairview
2541,5,5XX W 13TH AVE,49.2592695,-123.1164667,Fairview
2542,2,5XX W 16TH AVE,49.2567309,-123.1166332,South Cambie
2543,1,5XX W 18TH AVE,49.255118,-123.1159406,South Cambie
2544,2,5XX W 19TH AVE,49.2539989,-123.1162135,South Cambie
2545,2,5XX W 20TH AVE,49.2530158,-123.1177063,South Cambie
2546,2,5XX W 21ST AVE,49.2522479,-123.1155634,South Cambie
2547,4,5XX W 2ND AVE,49.2657907,-123.116843,Fairview
2548,3,5XX W 41ST AVE,49.2334674,-123.1165601,Oakridge
2549,6,5XX W 6TH AVE,49.265604,-123.1167813,Fairview
2550,12,5XX W 7TH AVE,49.2648263,-123.1164447,Fairview
2551,16,5XX W 8TH AVE,49.2639091,-123.1164783,Fairview
2552,5,5XX W BROADWAY AVE,49.2629456,-123.1167128,Fairview
2553,5,5XX W CORDOVA ST,49.2847884,-123.1113475,Central Business District
2554,5,5XX W GEORGIA ST,49.2814151,-123.1170951,Central Business District
2555,54,5XX W HASTINGS ST,49.2841432,-123.1126064,Central Business District
2556,2,5XX W KING EDWARD AVE,49.2487533,-123.1172843,South Cambie
2557,5,5XX W PENDER ST,49.2838039,-123.1137746,Central Business District
2558,5,5XX WHEELHOUSE SQ,49.2691782,-123.1161427,Fairview
2559,1,60XX BALSAM ST,49.2316434,-123.1610991,Kerrisdale
2560,1,60XX CULLODEN ST,49.2292495,-123.0782617,Sunset
2561,1,60XX EAST BLVD,49.2313507,-123.1549226,Kerrisdale
2562,5,60XX FRASER ST,49.229708,-123.0903027,Sunset
2563,1,60XX ROSS ST,49.2295963,-123.0823466,Sunset
2564,2,60XX TISDALL ST,49.2307193,-123.1212821,Oakridge
2565,1,60XX WEST BLVD,49.2322077,-123.1556908,Kerrisdale
2566,1,60XX WILLOW ST,49.2302718,-123.1229206,Oakridge
2567,1,61XX ANGUS DR,49.2302292,-123.1474887,Kerrisdale
2568,1,61XX COMMERCIAL ST,49.2283333,-123.0680162,Victoria-Fraserview
2569,1,61XX INVERNESS ST,49.2284805,-123.0796524,Sunset
2570,1,61XX KERR ST,49.2280307,-123.0406662,Killarney
2571,1,61XX MAIN ST,49.2289374,-123.1012049,Sunset
2572,1,61XX RUPERT ST,49.2280908,-123.0418892,Killarney
2573,2,61XX TISDALL ST,49.2295261,-123.1209935,Oakridge
2574,2,61XX WILLOW ST,49.2297196,-123.1229509,Oakridge
2575,1,62XX ADERA ST,49.2293137,-123.1430433,Kerrisdale
2576,1,62XX ALBERTA ST,49.2283377,-123.112813,Oakridge
2577,1,62XX BOUNDARY RD,49.2281422,-123.0222917,Killarney
2578,3,62XX KILLARNEY ST,49.2258948,-123.045622,Killarney
2579,1,62XX LANARK ST,49.2277261,-123.0755371,Victoria-Fraserview
2580,1,62XX TYNE ST,49.2272776,-123.0317267,Killarney
2581,1,62XX VIVIAN ST,49.2267845,-123.0498644,Victoria-Fraserview
2582,1,62XX WEST BLVD,49.2278052,-123.1553641,Kerrisdale
2583,1,62XX WINDSOR ST,49.2277942,-123.0848439,Sunset
2584,1,63XX BEATRICE ST,49.2265626,-123.0667345,Victoria-Fraserview
2585,1,63XX CAMBIE ST,49.2274004,-123.1159726,Oakridge
2586,1,63XX FRASER ST,49.226865,-123.0905774,Sunset
2587,4,63XX MAPLE ST,49.2289366,-123.152257,Kerrisdale
2588,2,63XX ROSS ST,49.2268162,-123.082142,Sunset
2589,1,63XX SOPHIA ST,49.2271135,-123.0991331,Sunset
2590,1,63XX ST CATHERINES ST,49.2268181,-123.0862203,Sunset
2591,1,63XX TYNE ST,49.2257773,-123.0320147,Killarney
2592,1,63XX WINDSOR ST,49.2268374,-123.0849577,Sunset
2593,1,63XX YEW ST,49.2287337,-123.158487,Kerrisdale
2594,1,64XX BUTLER ST,49.2248473,-123.0334917,Killarney
2595,3,64XX CAMBIE ST,49.2267533,-123.1163329,Oakridge
2596,1,64XX COLLINGWOOD ST,49.2284843,-123.1818149,Kerrisdale
2597,1,64XX ELM ST,49.227956,-123.1641277,Kerrisdale
2598,1,64XX FRASER ST,49.2260662,-123.0904951,Sunset
2599,1,64XX KILLARNEY ST,49.224953,-123.0456636,Killarney
2600,2,64XX VICTORIA DR,49.2257457,-123.0654276,Victoria-Fraserview
2601,1,65XX BALSAM ST,49.2264568,-123.1609869,Kerrisdale
2602,1,65XX CHAMBORD PL,49.2241883,-123.0254112,Killarney
2603,1,65XX OAK ST,49.2257827,-123.1278933,Oakridge
2604,1,65XX RALEIGH ST,49.2240766,-123.0469189,Killarney
2605,1,65XX WALES ST,49.2242394,-123.0524034,Victoria-Fraserview
2606,1,660C LEG IN BOOT SQ,49.2673279,-123.1188942,Fairview
